questId,title,detail,category,type
608,艦娘「建造」艦隊強化！,艦隊強化のため、「工廠」で艦娘を本日中に3隻「建造」しよう！,6,1
609,軍縮条約対応！,少し艦隊規模が大きくなりすぎました！「工廠」で不要な艦を2隻「解体」してください！,6,1
610,「大型艦建造」の準備！(その弐),大型艦建造の準備をします！「工廠」で装備アイテムを4回「廃棄」してみてください！,6,4
611,式の準備！(その壱),式の準備をします！「工廠」で装備アイテムを2回「廃棄」して身の回りの整理を！,6,4
612,輸送用ドラム缶の準備,「工廠」で装備アイテムを3回「廃棄」して、輸送用のドラム缶を準備します。,6,4
613,資源の再利用,「工廠」で余剰の装備アイテムをなるべく多く「廃棄」して、鋼材の再利用に努めよう！,6,2
614,機種転換,「九七式艦攻(友永隊)」搭載空母を秘書艦にした状態で新たに「天山」を2つ廃棄！,6,4
615,機種転換,「九九式艦爆(江草隊)」搭載空母を秘書艦にした状態で新たに「彗星」を2つ廃棄！,6,4
616,機種転換,「零戦52型丙(六〇一空)」搭載空母を秘書艦にした状態で新たに「烈風」を2つ廃棄！,6,4
616,機種転換,「零戦52型丙(六〇一空)」搭載空母を秘書艦にした状態で新たに「試製烈風 後期型」を2つ廃棄！,6,4
617,「伊良湖」の準備,「工廠」で不要な装備アイテムをいくつか「廃棄」して、新型給糧艦召喚の準備をしましょう！,6,4
618,はじめての「装備改修」！,「改修工廠」で「装備」を改修してみましょう！明石さん、お願いします！,6,4
619,装備の改修強化,「改修工廠」で「装備」の改修強化に努めます。,6,1
620,一航戦精鋭「流星改」隊の編成,一航戦任務：旗艦「赤城改二(改二戊)」第一装備スロに「流星改(一航戦)」※練度maxを搭載し、「流星改」x4「彩雲」x1「九七式艦攻」x2廃棄、弾薬x2800、ボーキ9000、熟練搭乗員x2を準備せよ！,6,4
621,陸戦用装備の艦載運用研究,"第一艦隊旗艦軽巡級の第一装備スロに「7.7mm機銃」装備。「25mm単装機銃」x2、「ドラム缶(輸送用)」x2、「12cm30連装噴進砲」x1を廃棄。弾薬x1,700、開発資材x30、高速建造材x10を準備せよ！",6,4
622,機種転換,「九七式艦攻(村田隊)」搭載「翔鶴」を秘書艦にして、新たに「天山」を2つ廃棄！,6,4
623,精鋭「九七式艦攻」部隊の編成,「翔鶴」または「赤城」を秘書艦にした状態で新たに「九七式艦攻」を3つ廃棄！,6,4
624,試作艤装の準備,「工廠」で装備アイテムを7つ「廃棄」して、「試製甲板カタパルト」を準備します。,6,4
625,試製航空艤装の追加試作,「工廠」で装備アイテムを9つ「廃棄」して、「試製甲板カタパルト」を追加試作します。,6,4
626,精鋭「艦戦」隊の新編成,要熟練搭乗員：練度max「零戦21型」搭載「鳳翔」秘書艦で「零戦21型」x2「九六艦戦」x1廃棄！,6,3
627,機種転換,「零戦21型(熟練)」搭載空母を秘書艦にして、新たに「零戦52型」を2つ廃棄！,6,4
628,機種転換,練度max「零戦21型(熟練)」搭載空母を秘書艦にして、新たに「零戦52型」を2つ廃棄！,6,3
629,「艦戦」隊の再編成,練度max「零戦52型(熟練)」搭載「瑞鶴」秘書艦で「零戦52型丙(六〇一空)」を廃棄！,6,4
630,「艦戦」隊の再編成,練度max「零戦21型(熟練)」搭載「瑞鶴」が秘書の状態で、「零戦21型」を2つ廃棄！,6,4
631,機種転換＆部隊再編,練度max「零戦52型丙(付岩井小隊)」搭載「瑞鶴」秘書艦で、「零戦62型(爆戦)」を2つ廃棄！,6,4
632,機種転換,練度max「零戦21型(付岩本小隊)」搭載「瑞鶴」秘書艦で、「零戦52型」を2つ廃棄！,6,4
633,機種転換＆部隊再編,部隊を再編する！練度max「零戦52型甲(付岩本小隊)」搭載「瑞鶴」秘書艦で、「彩雲」を2つ廃棄！,6,4
634,新家具の準備,「工廠」で装備アイテムを9つ「廃棄」して、新家具の準備をします。,6,4
635,新装備の準備,「工廠」で装備アイテムを5つ「廃棄」して、新装備配備の準備をします。,6,4
636,上陸戦用新装備の調達,「工廠」で「7.7mm機銃」及び「12.7mm単装機銃」を二つずつ廃棄！,6,4
637,「熟練搭乗員」養成,勲章x2消費：「鳳翔」秘書艦に練度max及び改修max「九六式艦戦」を搭載、熟練搭乗員を養成せよ！(任務達成後、部隊は消滅します),6,5
638,対空機銃量産,「機銃」系装備を量産し、工廠で6個廃棄！ 「装備改修」強化をサポートせよ！,6,2
639,新型魚雷兵装の開発,勲章x2消費：「島風」秘書艦に改修max「61cm五連装(酸素)魚雷」と改修max「61cm三連装(酸素)魚雷」を装備！(任務達成後、各装備は消滅します),6,4
640,初夏の整理整頓,不要な装備を複数「廃棄」して、夏を迎える準備をしましょう！,6,4
641,「航空基地設営」事前準備,「航空基地設営」の事前準備を開始する。「ドラム缶(輸送用)」を二つ「工廠」で廃棄し、「7.7mm機銃」及び「九六式艦戦」を各二つずつ用意せよ！(任務達成後、用意した必要装備は消滅します),6,4
641,「航空基地設営」事前準備,「航空基地設営」の事前準備を開始する。「ドラム缶(輸送用)」を二つ「工廠」で廃棄し、「7.7mm機銃」及び「九六式艦戦」を各二つずつ用意せよ！(任務達成後、用意した必要装備は消滅します),6,4
642,「陸攻」隊の増勢,「基地航空隊」開設に向け、「陸攻」の追加調達を行う。「7.7mm機銃」及び「九九式艦爆」を各二つずつ準備せよ！(任務達成後、同装備は消滅します),6,4
643,主力「陸攻」の調達,主力陸上攻撃機「一式陸攻」の新規調達を行う。「零式艦戦21型」を二つ「工廠」で廃棄し、「九六式陸攻」一つと「九七式艦攻」二つを準備せよ！(任務達成後、用意した必要装備は消滅します),6,5
644,「一式陸攻」性能向上型の調達,「一式陸攻」性能向上型の配備を行う。「一式陸攻」一つと「天山」二つを準備せよ！(任務達成後、用意した必要装備は消滅します/「一式陸攻」の熟練度は継承されます),6,4
645,「洋上補給」物資の調達,「三式弾」一つを廃棄し、燃料750及び弾薬750と「ドラム缶(輸送用)」二つと「九一式徹甲弾」一つを用意せよ！※任務達成後、用意した資源及び必要装備(徹甲弾は改修値の低いもの優先)は消滅します。,6,3
646,「特注家具」の調達,"「25mm単装機銃」一つを廃棄、家具コイン5,000と「25mm連装機銃」及び「25mm三連装機銃」を各二つ準備せよ！　※任務達成後、用意した家具コイン及び必要装備(改修値の低いもの優先)は消滅します。",6,4
647,中部海域「基地航空隊」展開！,「ドラム缶(輸送用)」二つを廃棄、燃料1200及びボーキサイト3000、さらに「設営隊」一つを準備せよ！※任務達成後、用意した資源及び「設営隊」は消滅します。,6,4
648,「特注家具」の調達,"「12.7cm連装高角砲」二つを廃棄し、家具コイン5,000と「14cm単装砲」及び「15.2cm単装砲」を各二つずつ準備せよ！　※任務達成後、用意した家具コイン及び必要装備(低改修を優先)は消費します。",6,4
648,「特注家具」の調達,"「12.7cm連装高角砲」二つを廃棄し、家具コイン5,000と「14cm単装砲」及び「15.2cm単装砲」を各二つずつ準備せよ！　※任務達成後、用意した家具コイン及び必要装備(低改修を優先)は消費します。",6,4
649,新機軸偵察機の開発,新機軸の偵察機の調達を行う。「零式水上偵察機」を二つ「工廠」で廃棄し、「一式陸攻」一つと「彩雲」二つを準備せよ！(任務達成後、用意した必要装備は消費します),6,4
650,噴式戦闘爆撃機の開発,ネ式エンジンを搭載した新型戦闘爆撃機の開発を行う。「紫電改二」三つを「工廠」で廃棄し、「新型航空機設計図」二つと「ネ式エンジン」一つを準備せよ！(任務達成後、用意した必要アイテムは消費します),6,4
650,噴式戦闘爆撃機の開発,ネ式エンジンを搭載した新型戦闘爆撃機の開発を行う。「紫電改二」三つを「工廠」で廃棄し、「新型航空機設計図」二つと「ネ式エンジン」一つを準備せよ！(任務達成後、用意した必要アイテムは消費します),6,4
651,ネ式エンジンの増産,"噴式航空機生産のため、ネ式エンジンの増産を行う。「零式艦戦52型」三つを「工廠」で廃棄し、「流星」「烈風」各二つと鉄鋼8,000を準備せよ！※任務達成後、用意した必要装備と資源は消費します。",6,4
651,ネ式エンジンの増産,"噴式航空機生産のため、ネ式エンジンの増産を行う。「零式艦戦52型」三つを「工廠」で廃棄、「流星」「試製烈風 後期型」各二つと鉄鋼8,000を準備せよ！※任務達成後、必要な装備と資源は消費します。",6,4
652,「特注家具」の調達,"主砲「12.7cm連装砲」を二つ廃棄、家具コイン5,000と「7.7mm機銃」及び「九六式艦戦」各二つずつ準備せよ！　※任務達成後、用意した家具コイン及び必要装備(低改修値のもの優先)は消費します。",6,4
653,節分特別任務：節分準備！,"「20.3cm連装砲(無印)」を二つ廃棄、家具コイン5,000と「12cm単装砲」「零式水上偵察機」各二つを準備せよ！　※任務達成後、用意した家具コイン及び必要装備(低改修値のもの優先)は消費します。",6,4
653,工廠稼働！次期作戦準備！,"「14cm単装砲」x6廃棄、家具コイン6,000と「35.6cm連装砲」「九六式艦戦」各三つを準備せよ！　※任務達成後、用意した家具コイン及び必要装備(低改修値のもの優先)は消費します。",6,5
654,【丙】作戦「彩雲」調達＆輸送分解,彩雲調達＆分解任務：「零式水上偵察機」一つを廃棄、開発資材x10と「九七式艦上攻撃機(無印)」一つを準備せよ！※任務達成後、用意した開発資材及び必要装備(低改修値のもの優先)は消費します。,6,4
654,精鋭複葉機飛行隊の編成,"精鋭複葉機飛行隊の編成：秘書艦「Ark Royal」に改修max「Swordfish」を一番スロットに搭載、「Swordfish」x1「Fulmar」x2を廃棄、「熟練搭乗員」、弾薬とボーキサイトを各1,500用意せよ！",6,5
655,「彩雲」輸送分解,彩雲分解任務：「零式水上偵察機」一つを廃棄、開発資材x20と「彩雲」一つを準備せよ！※任務達成後、用意した開発資材及び必要装備(低改修値のもの優先)は消費します。,6,4
655,工廠フル稼働！新兵装を開発せよ！,"「小口径主砲」「中口径主砲」「大口径主砲」「水偵」「艦攻」系各装備をそれぞれ五つずつ廃棄！鋼材、燃料、ボーキサイト各1,500を準備せよ！　※任務達成後、準備した資源は消費します。",6,5
656,六三一空「晴嵐」隊の編成,秘書艦に「伊401」または「伊14」または「伊13」を配備。「晴嵐」を一番スロットに搭載。「瑞雲(六三一空)」を二番スロットに搭載。「晴嵐(六三一空)」を新編せよ！　※任務達成後瑞雲は消滅します。,6,4
656,六三一空「晴嵐」隊の編成,秘書艦に「伊401」または「伊14」または「伊13」を配備。「晴嵐」を一番スロットに搭載。「瑞雲(六三一空)」を二番スロットに搭載。「晴嵐(六三一空)」を新編せよ！　※任務達成後瑞雲は消滅します。,6,4
657,春の準備任務：桃の節句準備！,"春の準備任務：「14cm単装砲」を二つ廃棄、家具コイン5,000と「九九式艦爆」「61cm三連装魚雷」各二つを準備せよ！　※任務達成後、用意した家具コイン及び必要装備(低改修値のもの優先)は消費します。",6,4
657,新型兵装開発整備の強化,"新型兵装の開発体制整備を実施する！「小口径主砲」系装備x6、「中口径主砲」系装備x5、「魚雷」系装備x4を廃棄、鋼材4,000を準備せよ！　※任務達成後、準備した資源は消費します。",6,5
658,潜水艦武装の強化,「61cm三連装魚雷」を四つ廃棄、開発資材x120と「61cm四連装(酸素)魚雷」「九三式水中聴音機」各三つを準備せよ！　※任務達成後、用意した開発資材及び必要装備(低改修値のもの優先)は消費します。,6,4
658,潜水艦武装の強化,「61cm三連装魚雷」を四つ廃棄、開発資材x120と「61cm四連装(酸素)魚雷」「九三式水中聴音機」各三つを準備せよ！　※任務達成後、用意した開発資材及び必要装備(低改修値のもの優先)は消費します。,6,4
659,精鋭「水戦」隊の新編成,精鋭飛行隊の新編成：練度max及び改修maxの「二式水戦改」を一番スロットに搭載した秘書艦で、「零式艦戦21型」x2「瑞雲」x2を廃棄！　※新飛行隊を編成する「熟練搭乗員」が必要です。,6,4
660,精鋭「水戦」隊の増勢,精鋭飛行隊の増勢：練度max及び改修maxの「二式水戦改」を一番スロットに搭載した秘書艦で、「零式艦戦21型」x2「瑞雲」x2を廃棄！　※新飛行隊を編成する「熟練搭乗員」が必要です。,6,4
661,新型砲墳兵装、戦力化開始！,"工廠任務：新型砲墳兵装の開発及び同戦力化を開始する。「副砲」系装備x10を廃棄、鉄鋼6,000を準備せよ！　※任務達成後、準備した資源は消費します。",6,4
661,新型砲熕兵装、戦力化開始！,"工廠任務：新型砲熕兵装の開発及び同戦力化を開始する。「副砲」系装備x10を廃棄、鉄鋼6,000を準備せよ！　※任務達成後、準備した資源は消費します。",6,4
662,新型艤装の開発研究,"工廠任務：新型艤装の開発研究を実施する。「中口径主砲」系装備x10を廃棄、鉄鋼12,000を準備せよ！※任務達成後、準備した資源は消費します。「勲章」と「新型砲墳兵装資材」の獲得選択が可能です。",6,4
662,新型艤装の開発研究,"工廠任務：新型艤装の開発研究を実施する。「中口径主砲」系装備x10を廃棄、鉄鋼12,000を準備せよ！※任務達成後、準備した資源は消費します。「勲章」と「新型砲熕兵装資材」の獲得選択が可能です。",6,4
663,新型艤装の継続研究,"工廠任務：新型艤装の開発を継続実施する。「大口径主砲」系装備x10を廃棄、鉄鋼18,000を準備せよ！※任務達成後、準備した資源は消費します。「勲章」と「新型砲熕兵装資材」の獲得選択が可能です。",6,5
664,電探技術の射撃装置への活用,"工廠任務：電探技術の射撃装置への活用を研究する。「電探」系装備x10を廃棄、弾薬及び鉄鋼を各8,000準備せよ！※任務達成後、準備した資源は消費します。「勲章」と「兵装資材」の獲得選択が可能です。",6,4
665,民生産業への協力,"工廠任務：軍需物資を放出し、民生産業に協力する。「小口径主砲」系装備x16を廃棄、燃料12,000を準備せよ！※任務達成後、準備した資源は消費します。「勲章」と「兵装資材」の獲得選択が可能です。",6,4
666,精鋭「瑞雲」隊の編成,秘書艦「日向改」の四番スロットに改修max「瑞雲(六三四空)」を搭載して、ドラム缶(輸送用)x2を廃棄。さらに「九九式艦爆」x2「瑞雲」x2を用意せよ！　※新飛行隊を編成する「熟練搭乗員」が必要です。,6,4
667,民生産業への協力を継続せよ！,"工廠任務：軍需物資を放出し、民生産業への協力を継続する。「機銃」系装備x10を廃棄、鉄鋼15,000を準備せよ！※任務達成後、準備した資源は消費します。「特注家具職人」と「勲章」の獲得選択が可能。",6,4
668,新型戦闘糧食の試作,料理任務：手軽に食事をとることができて、なおかつ美味しく腹にがっつりたまる新型の戦闘糧食を開発する。「戦闘糧食」x2と燃料800及びボーキサイト150を用意せよ！油入れ送気開始！調理始め！,6,4
669,夜戦型艦上戦闘機の開発,"練度&改修maxの「F6F-3」を秘書艦一番スロットに搭載、 「13号対空電探」x2 「22号対水上電探」x2を廃棄、開発資材x30、改修資材x6、ボーキサイト5,000、「新型航空兵装資材」x1を準備せよ！",6,4
670,夜戦型艦上戦闘機の性能強化,"練度&改修maxの「F6F-5」を秘書艦一番スロットに搭載、 「13号対空電探」x2 「22号対水上電探」x2を廃棄、開発資材x40、改修資材x8、ボーキサイト6,000、「新型航空兵装資材」x1を準備せよ！",6,4
671,夜間作戦型艦上攻撃機の開発,"「TBF」を秘書艦一番スロットに搭載、「13号対空電探」x2「22号対水上電探」x2廃棄、開発資材x40改修資材x10、弾薬5,000、ボーキサイト8,000、「新型航空兵装資材」x1、「熟練搭乗員」を用意せよ！",6,4
672,「遊撃部隊」艦隊司令部の創設,"遊撃部隊任務：「遊撃部隊 艦隊司令部」を創設する。「艦隊司令部施設」を秘書艦一番スロットに搭載、 電探系装備x3を廃棄、開発資材x10、鋼材x2,000、そして「戦闘詳報」x2を準備せよ！",6,4
673,装備開発力の整備,工廠整備任務：装備開発力を整備する。「小口径主砲」系装備x4を廃棄せよ！,6,1
674,工廠環境の整備,工廠整備任務：工廠環境の重整備を実施する。「機銃」系装備x3を廃棄、鋼材300を準備せよ！※任務達成後、準備した資源は消費します。,6,1
675,運用装備の統合整備,運用装備統合任務：装備の統合整備を実施する。「艦上戦闘機」系装備x6、「機銃」系装備x4を廃棄、ボーキサイト800を準備(本任務は時局により更新されます)。　※任務達成後、準備資源を消費します。,6,5
676,装備開発力の集中整備,"工廠環境の集中整備を実施する！「中口径主砲」系装備x3、「副砲」系装備x3、「ドラム缶(輸送用)」x1を廃棄、鋼材2,400を準備せよ！　※任務達成後、準備した資源は消費します。",6,2
677,継戦支援能力の整備,"艦娘の継戦支援体制の整備強化を実施する！「大口径主砲」系装備x4、「水上偵察機」系装備x2、「魚雷」系装備x3を廃棄、鋼材3,600を準備せよ！　※任務達成後、準備した資源は消費します。",6,2
678,主力艦上戦闘機の更新,"艦上戦闘機「九六式艦戦」x3、「零式艦戦21型」x5を廃棄。秘書艦の一番及び二番装備スロットに「零式艦戦52型」を装備。ボーキサイト4,000を準備せよ。※任務達成後、準備資源は消費します。",6,5
679,対空兵装の拡充,対空兵装の整備拡充を実施する！「中口径主砲」系装備x6、「副砲」系装備x3を廃棄、ボーキサイト900を準備せよ！　※任務達成後、準備した資源は消費します。,6,4
680,対空兵装の整備拡充,"対空兵装の整備拡充を継続実施する！「機銃」系装備x4、「電探」系装備x4を廃棄、ボーキサイト1,500を準備せよ！　※任務達成後、準備した資源は消費します。",6,5
681,五周年任務【壱：工廠】,五周年任務：艦隊五周年特別任務群を開始する！同任務群は全五任務で構成。まずは工廠の整理から！「小口径主砲」系装備x5 及び「中口径主砲」系装備x5 を廃棄、工廠環境の向上と整理整頓を実施せよ！,6,4
681,航空戦力の再編増強準備,"航空戦力の再編増強準備を実施する！　「艦爆」系装備x4、「艦攻」系装備x4を廃棄、開発資材20及びボーキサイト1,600を準備せよ！　※任務達成後、準備した資材は消費します。",6,5
682,「海防艦」整備計画,大型艦兵装を整理削減、警備及び海上護衛用小艦艇「海防艦」を整備する。「中口径主砲」系装備x4、「大口径主砲」系装備x4を廃棄し、燃料500を準備せよ！　※任務達成後、準備資源は消費します。,6,4
683,航空戦艦用強化型新主砲の研究,"秘書艦「伊勢改二」一番スロに「試製41cm三連装砲」改修max搭載、「41cm連装砲」x3 「22号対水上電探」x2を廃棄、開発資材x40、高速建造材x50、鋼材4,500、新型砲熕兵装資材x2を準備せよ！",6,4
683,航空戦艦用強化型新主砲の研究,"秘書艦「伊勢改二」一番スロに「試製41cm三連装砲」改修max搭載、「41cm連装砲」x3 「22号対水上電探」x2を廃棄、開発資材x40、高速建造材x50、鋼材4,500、新型砲熕兵装資材x2を準備せよ！",6,4
684,精鋭「航空戦艦」彗星隊の編成,精鋭彗星隊編成：旗艦「伊勢改二」第三装備スロに「彗星二二型(六三四空)」搭載、熟練搭乗員、開発資材x30、新型航空兵装資材を用意、「九九艦爆」「彗星」各x3廃棄、ボーキサイト一定量確保せよ！,6,4
684,精鋭「航空戦艦」彗星隊の編成,精鋭彗星隊編成：旗艦「伊勢改二」第三装備スロに「彗星二二型(六三四空)」搭載、熟練搭乗員、開発資材x30、新型航空兵装資材を用意、「九九艦爆」「彗星」各x3廃棄、ボーキサイト一定量確保せよ！,6,4
685,駆逐艦主砲兵装の戦時改修,旗艦特型駆逐艦の第一スロに「12.7cm連装砲A型改二」改修maxを装備、 「10cm連装高角砲」x4 「94式高射装置」x1を廃棄、開発資材x30、鋼材900、新型砲熕兵装資材x1を準備せよ！,6,4
686,戦時改修A型高角砲の量産,旗艦特型駆逐艦の第一スロに「12.7cm連装砲A型改二」改修maxを装備、 「10cm連装高角砲」x4 「94式高射装置」x1を廃棄、開発資材x30、鋼材900、新型砲熕兵装資材x1を再び準備せよ！,6,5
687,駆逐艦主砲兵装の戦時改修【II】,旗艦「夕立改二」または「時雨改二」第一スロに「12.7cm連装砲B型改二」改修max装備、 「10cm連装高角砲」x5及び「94式高射装置」x1廃棄、開発資材x50、鋼材1200、新型砲熕兵装資材x1を準備せよ！,6,4
688,航空戦力の強化,"航空戦力強化任務：「艦戦」「艦爆」「艦攻」「水偵」を各3装備ずつ廃棄、さらに熟練搭乗員x1、及びボーキサイト1,800を準備せよ！(任務達成後、熟練搭乗員x1及びボーキサイト1,800は消滅します)",6,5
689,戦闘機隊戦力の拡充,"戦闘機拡充任務：「艦戦」「水偵」各x4、「艦偵」x2装備を廃棄、熟練搭乗員x1、新型航空兵装資材x1ボーキサイト3,000を準備せよ！(任務達成後、準備した資源?熟練搭乗員?新型航空兵装資材は消費)",6,4
690,基地航空隊戦力の拡充,"基地航空隊拡充任務：「艦戦」「艦爆」「艦攻」各x4装備を廃棄、熟練搭乗員x1、新型航空兵装資材x2ボーキサイト4,800を準備せよ！(任務達成後、準備した資源?熟練搭乗員?新型航空兵装資材は消費)",6,4
691,提督室のリフォーム,"提督室のリフォームを実施する！まずは装備の整理から！「中口径主砲」系装備x4、「副砲」系装備x4、「機銃」系装備x4を廃棄、ボーキサイト1,600を準備せよ！　※任務達成後、準備した資源は消費します。",6,4
692,水上艦艇装備工廠の整備,"水上艦艇装備工廠の整備を実施する！「小口径主砲」系装備x5、「大口径主砲」系装備x5、「水偵」系装備x5を廃棄、鋼材3,000を準備せよ！　※任務達成後、準備した資源は消費します。",6,4
693,回転翼機の開発,"回転翼機装備の研究開発を実施する。「水偵」系装備x4、「艦戦」系装備x3、「艦攻」系装備x2を廃棄、ボーキサイト3,000、開発資材x20を準備せよ！　※任務達成後、準備した資源?資材は消費します。",6,4
694,新型航空艤装の研究,"艦艇の航空運用能力を高める新型航空艤装の研究を行う。「瑞雲」x4、「彗星」x4、「流星」x2を廃棄、鋼材8,500、ボーキサイト4,000、開発資材x60を準備せよ！　※準備した資源?資材は消費します。",6,4
695,「彗星」艦爆の新運用研究,"三号爆弾運用：旗艦「伊勢改二」または「日向改二」第一スロに「彗星一二型甲」搭載、 「彗星」x4、「九九式艦爆」x3、「瑞雲」x2廃棄、弾薬x2,500、ボーキ5,000、新型航空兵装資材x1を準備せよ！",6,4
696,最精鋭「瑞雲」隊の編成,"旗艦「伊勢改二」「日向改二」第一スロに「瑞雲改二(六三四空)」※改修max。「瑞雲」x6「彗星」x3、「試製烈風 後期型」x1廃棄、弾薬2,000、ボーキ8,000、新型航空兵装資材x1、熟練搭乗員x2を準備！",6,4
697,【春の期間限定任務】下駄履きメカジキの改修,"旗艦「Gotland」第一スロに「Swordfish(水上機型)」改修max、 「瑞雲」x3、「零式水上偵察機」x3、「13号対空電探改」x1廃棄、弾薬x2,500、ボーキ4,000、新型航空兵装資材x1、熟練搭",6,4
698,新鋭対潜哨戒航空戦力の導入,"旗艦「加賀改二護」第一スロに「TBM-3D」を搭載。 「TBF」x2、「流星」x1、「流星改」x1を廃棄、弾薬x1,840、ボーキ6,200、新型航空兵装資材x2、熟練搭乗員x1を準備せよ！",6,4
701,はじめての「近代化改修」！,任意の艦を近代化改修(合成)して、強化せよ！,7,4
702,艦の「近代化改修」を実施せよ！,近代化改修を実施して、2回以上これを成功させよ！,7,1
703,「近代化改修」を進め、戦備を整えよ！,一週間の間に、近代化改修を15回成功させよ！,7,2
704,「大型艦建造」の準備！(その壱),大型艦/新型艦建造のための準備を行う。任意の艦で近代化改修を4回成功させよ！,7,4
705,航空艤装の近代化改修,"鉄鋼5,500及びボーキサイト2,500を準備して、任意の正規空母の近代化改修を[航空母艦]x5隻同時使用により2回成功させよ！※任務達成後、準備した資源は消費します。",7,4
706,五周年任務【参：近代化改修】,五周年任務：鉄鋼555及びボーキサイト555を準備して、任意の海防艦の近代化改修を[駆逐艦]x5隻同時使用により2回成功させよ！※任務達成後、準備した資源は消費します。,7,4
707,【桃の節句任務】駆逐艦桃の節句改修,桃の節句任務：鉄鋼303及びボーキサイト303を準備して、任意の駆逐艦の近代化改修を[軽巡洋艦]x3隻同時使用により2回成功させよ！※準備した資源は消費します。,7,2
708,【桃の節句任務】海防艦桃の節句改修,"桃の節句任務：鉄鋼3,030及びボーキサイト3,030を準備して、任意の海防艦の近代化改修を[駆逐艦]x5隻同時使用により2回成功させよ！※準備した資源は消費します。",7,2
709,【桃の節句任務】軽巡洋艦桃の節句改修,"桃の節句任務：鉄鋼4,230及びボーキサイト4,230を準備して、任意の軽巡洋艦の近代化改修を[海防艦]x2隻同時使用により2回成功させよ！※準備した資源は消費します。",7,4
710,【桃の節句任務】菱餅改修：序,桃の節句任務：菱餅10個を準備して、任意の夕雲型駆逐艦の近代化改修を[重巡洋艦]x4隻同時使用により2回成功させよ！,7,4
710,【桃の節句】菱餅改修：2021序,桃の節句任務：菱餅【2個】を準備して、任意の駆逐艦の近代化改修を睦月型駆逐艦x4隻の同時使用により成功させよ！,7,4
711,【桃の節句任務】菱餅改修：破,"桃の節句任務：菱餅15個、鋼鉄8,800及びボーキサイト8,800を準備して、夕雲型駆逐艦「沖波」の近代化改修を[戦艦]x4隻同時使用により2回成功させよ！",7,4
711,【桃の節句】菱餅改修：2021破,桃の節句任務：菱餅【5個】を準備して、任意の特II型(綾波型)駆逐艦の近代化改修を特I型(吹雪型)駆逐艦x5隻の同時使用により2回成功させよ！,7,4
712,【桃の節句任務】菱餅改修：週,"桃の節句任務：菱餅6個、開発資材100及び鋼鉄3,000、ボーキサイト3,000を準備、任意の軽空母の近代化改修を[軽空母]x3隻同時使用により2回成功させよ！",7,2
712,【桃の節句】菱餅改修：2021週,"桃の節句任務：菱餅【3個】と開発資材20及び鋼材2,400、弾薬2,400を準備、任意の重巡級の近代化改修を軽巡x4隻同時使用により2回成功させよ！",7,2
713,【桃の節句任務】菱餅改修：果,"桃の節句任務：菱餅17個、開発資材300及び鋼鉄15,000、ボーキサイト15,000を準備、任意の正規空母の近代化改修を[正規空母]x5隻同時使用により2回成功させよ！",7,4
713,【桃の節句】菱餅改修：2021空,"桃の節句任務：菱餅【7個】、開発資材90及び燃料9,000、ボーキサイト9,000を準備、任意の正規空母の近代化改修を軽空母x5隻同時使用により2回成功させよ！",7,4
714,「駆逐艦」の改修工事を実施せよ！,近代化改修任務：鋼材600及びボーキサイト300を準備して、任意の駆逐艦を近代化改修！[駆逐艦]x3隻同時使用により2回成功させよ！※任務達成後、準備資源は消費します。,7,5
715,続：「駆逐艦」の改修工事を実施せよ！,近代化改修任務：鋼材900及びボーキサイト500を準備して、任意の駆逐艦を近代化改修！[軽巡洋艦]x3隻同時使用により2回成功させよ！※任務達成後、準備資源は消費します。,7,5
716,「軽巡」級の改修工事を実施せよ！,軽巡近代化改修：鋼材800及びボーキサイト400を準備、任意の軽巡級を近代化改修！[軽巡級]x3隻同時使用により2回成功させよ！※任務達成後、準備資源は消費します。,7,5
717,続：「軽巡」級の改修工事を実施せよ！,軽巡近代化改修：鋼材900及び弾薬900を準備して、任意の軽巡級を近代化改修！[重巡級]x3隻同時使用により2回成功させよ！※任務達成後、準備資源は消費します。,7,5
718,「最上型」改修工事を実施せよ！,"最上型近代化改修：鋼材1,100及び弾薬1,100を準備、「最上型」を近代化改修！[軽巡級]x3隻同時使用で2回成功させよ！※任務達成後、準備資源は消費します。",7,4
719,続：「最上型」改修工事を実施せよ！,"最上型近代化改修：鋼材1,200及び弾薬1,200を準備、「最上型」を近代化改修！[重巡級]x4隻同時使用で2回成功させよ！※任務達成後、準備資源は消費します。",7,4
801,謹賀新年！「水雷戦隊」出撃始め！,新春特別任務：軽巡を旗艦とした水雷戦隊を鎮守府海域南西諸島沖及び南西諸島防衛線に展開！両作戦海域において敵艦隊を邀撃、新年の暁に勝利を刻みなさい！二〇一八、水雷戦隊…抜錨ッ！,8,4
802,新春「伊良湖」のお手伝い！,新春特別任務：謹賀新年…提督、おめでとうございます！新春からお手伝い、ありがとうございます！水上機母艦または巡洋艦級旗艦で、バシー島沖及び東部オリョール海に反復出撃、お願いします！,8,4
803,護衛始め！「海上護衛隊」なお正月！,新春特別任務：駆逐艦及び海防艦で編成された海上護衛隊(軽空母1隻配備可能)を編成、鎮守府近海において近海対潜哨戒及び輸送船団護衛作戦を実施、各3回以上成功させよ！,8,4
804,迎春！「空母機動部隊」全力出撃！,新春特別任務：旗艦に航空母艦、護衛駆逐艦2隻以上を擁する機動部隊でサーモン海域北方に展開！反復出撃によって、同艦域の敵戦力を撃破せよ！精鋭「空母機動部隊」、新春の海に抜錨せよ！,8,4
